device,activeDuration,bestScore,bestScoreIndex,bestSubMeanCount,bestSubMeanRatio,consecutivePlayRatio,meanScore,playCount,sdScore,worstScore,firstPlayTime,lastPlayTime,individualOPEnd,individualCPEnd,playsInCP,is_churned,observationPeriodDays,churnPredictionDays
357564060309766,0.0,175,0.0,0.0,0.0,0.0,175.0,1,0.0,175,2015-10-16 07:11:40,2015-10-16 07:11:40,2015-10-21 07:11:40,2015-10-31 07:11:40,0,1,5,10
357564060315276,0.02388888888888889,125,0.0,20.5,0.4880952380952381,1.0,84.0,2,57.982756057296896,43,2015-06-20 09:28:36,2015-06-20 09:30:02,2015-06-25 09:28:36,2015-07-05 09:28:36,0,1,5,10
357564060331620,0.009722222222222222,149,0.0,29.75,0.664804469273743,1.0,89.5,2,84.14570696119915,30,2015-08-06 03:59:15,2015-08-06 03:59:50,2015-08-11 03:59:15,2015-08-21 03:59:15,0,1,5,10
357564060339821,0.14527777777777778,269,0.2222222222222222,18.308641975308642,1.5810234541577823,1.0,104.22222222222223,9,94.87330733375138,2,2016-05-20 12:18:37,2016-05-20 12:27:20,2016-05-25 12:18:37,2016-06-04 12:18:37,0,1,5,10
357564060380718,0.01138888888888889,62,0.0,8.25,0.3626373626373626,1.0,45.5,2,23.33452377915607,29,2015-12-25 13:05:52,2015-12-25 13:06:33,2015-12-30 13:05:52,2016-01-09 13:05:52,0,1,5,10
357564060383977,0.0,179,0.0,0.0,0.0,0.0,179.0,1,0.0,179,2015-06-27 11:07:10,2015-06-27 11:07:10,2015-07-02 11:07:10,2015-07-12 11:07:10,0,1,5,10
357564060398256,0.0,4,0.0,0.0,0.0,0.0,4.0,1,0.0,4,2015-09-06 11:20:23,2015-09-06 11:20:23,2015-09-11 11:20:23,2015-09-21 11:20:23,0,1,5,10
357564060413659,0.16277777777777777,426,0.3333333333333333,52.22222222222223,0.5816831683168318,1.0,269.3333333333333,3,153.5979600558983,119,2015-12-27 04:30:56,2015-12-27 04:40:42,2016-01-01 04:30:56,2016-01-11 04:30:56,0,1,5,10
357564060418062,0.14,325,0.5,67.5,0.7105263157894737,1.0,190.0,2,190.91883092036784,55,2015-12-12 03:12:50,2015-12-12 03:21:14,2015-12-17 03:12:50,2015-12-27 03:12:50,0,1,5,10
357564060426693,0.0,64,0.0,0.0,0.0,0.0,64.0,1,0.0,64,2015-03-22 07:57:29,2015-03-22 07:57:29,2015-03-27 07:57:29,2015-04-06 07:57:29,0,1,5,10
357564060430075,0.0,13,0.0,0.0,0.0,0.0,13.0,1,0.0,13,2015-12-20 03:09:37,2015-12-20 03:09:37,2015-12-25 03:09:37,2016-01-04 03:09:37,0,1,5,10
357564060440140,0.0,549,0.0,0.0,0.0,0.0,549.0,1,0.0,549,2015-04-05 14:12:01,2015-04-05 14:12:01,2015-04-10 14:12:01,2015-04-20 14:12:01,0,1,5,10
357564060454414,0.0,127,0.0,0.0,0.0,0.0,127.0,1,0.0,127,2015-09-12 05:42:21,2015-09-12 05:42:21,2015-09-17 05:42:21,2015-09-27 05:42:21,0,1,5,10
357564060457763,0.03,104,0.6666666666666666,21.888888888888886,1.7130434782608692,1.0,38.333333333333336,3,56.92392584259568,3,2015-06-01 09:09:32,2015-06-01 09:11:20,2015-06-06 09:09:32,2015-06-16 09:09:32,0,1,5,10
357564060468232,0.044444444444444446,435,0.6666666666666666,84.77777777777779,1.407749077490775,1.0,180.66666666666666,3,220.73589045131138,39,2015-09-29 06:01:57,2015-09-29 06:04:37,2015-10-04 06:01:57,2015-10-14 06:01:57,0,1,5,10
357564060468596,0.0,305,0.0,0.0,0.0,0.0,305.0,1,0.0,305,2016-02-13 04:35:39,2016-02-13 04:35:39,2016-02-18 04:35:39,2016-02-28 04:35:39,0,1,5,10
357564060479999,17.42,1281,0.4,161.68,1.7105374523910282,1.0,472.6,5,482.1621096685222,101,2015-04-26 17:07:32,2015-04-27 10:32:44,2015-05-01 17:07:32,2015-05-11 17:07:32,0,1,5,10
357564060481656,119.55472222222222,819,0.75,114.3125,1.2639944713199724,0.3333333333333333,361.75,4,309.58184162942547,155,2015-07-01 08:51:01,2015-07-06 08:24:18,2015-07-06 08:51:01,2015-07-16 08:51:01,3,0,5,10
357564060489048,0.0,83,0.0,0.0,0.0,0.0,83.0,1,0.0,83,2016-01-04 09:50:20,2016-01-04 09:50:20,2016-01-09 09:50:20,2016-01-19 09:50:20,0,1,5,10
357564060489261,86.57888888888888,373,0.5,42.25,0.8284313725490197,0.6666666666666666,204.0,4,159.6203829924821,3,2016-04-20 07:20:31,2016-04-23 21:55:15,2016-04-25 07:20:31,2016-05-05 07:20:31,10,0,5,10
357564060500059,0.0,355,0.0,0.0,0.0,0.0,355.0,1,0.0,355,2015-07-09 13:22:22,2015-07-09 13:22:22,2015-07-14 13:22:22,2015-07-24 13:22:22,1,0,5,10
357564060524729,49.16416666666667,647,0.45454545454545453,29.93388429752066,1.0363376251788268,1.0,317.72727272727275,11,171.12281607611004,89,2015-02-10 06:59:13,2015-02-12 08:09:04,2015-02-15 06:59:13,2015-02-25 06:59:13,3,0,5,10
357564060534561,22.712777777777777,1111,0.4444444444444444,47.574074074074076,3.362565445026178,1.0,254.66666666666666,18,273.93988176884613,6,2015-08-01 05:16:36,2015-08-02 03:59:22,2015-08-06 05:16:36,2015-08-16 05:16:36,3,0,5,10
357564060535741,0.0,98,0.0,0.0,0.0,0.0,98.0,1,0.0,98,2015-02-26 01:08:47,2015-02-26 01:08:47,2015-03-03 01:08:47,2015-03-13 01:08:47,0,1,5,10
357564060539669,0.0,126,0.0,0.0,0.0,0.0,126.0,1,0.0,126,2015-04-04 23:50:02,2015-04-04 23:50:02,2015-04-09 23:50:02,2015-04-19 23:50:02,0,1,5,10
357564060550393,101.84361111111112,880,0.0,85.984375,3.5803513337670787,0.7142857142857143,192.125,8,293.01118335556504,0,2015-07-08 08:54:44,2015-07-12 14:45:21,2015-07-13 08:54:44,2015-07-23 08:54:44,0,1,5,10
357564060581653,0.034444444444444444,535,0.5,116.25,0.768595041322314,1.0,302.5,2,328.8046532517446,70,2015-03-07 12:32:41,2015-03-07 12:34:45,2015-03-12 12:32:41,2015-03-22 12:32:41,0,1,5,10
357564060586942,44.856944444444444,149,0.5,18.0,0.935064935064935,0.6666666666666666,77.0,4,54.12947441089743,18,2015-10-28 10:26:36,2015-10-30 07:18:01,2015-11-02 10:26:36,2015-11-12 10:26:36,0,1,5,10
357564060595240,0.0,144,0.0,0.0,0.0,0.0,144.0,1,0.0,144,2015-06-07 05:31:33,2015-06-07 05:31:33,2015-06-12 05:31:33,2015-06-22 05:31:33,0,1,5,10
357564060598137,0.0,9,0.0,0.0,0.0,0.0,9.0,1,0.0,9,2016-01-22 07:23:02,2016-01-22 07:23:02,2016-01-27 07:23:02,2016-02-06 07:23:02,0,1,5,10
357564060600685,0.0,211,0.0,0.0,0.0,0.0,211.0,1,0.0,211,2015-09-05 12:15:10,2015-09-05 12:15:10,2015-09-10 12:15:10,2015-09-20 12:15:10,0,1,5,10
357564060613514,10.799166666666666,447,0.0,65.5,0.41455696202531644,1.0,316.0,2,185.26197667087544,185,2015-04-20 12:30:53,2015-04-20 23:18:50,2015-04-25 12:30:53,2015-05-05 12:30:53,0,1,5,10
357564060614108,0.0,20,0.0,0.0,0.0,0.0,20.0,1,0.0,20,2015-05-09 04:41:00,2015-05-09 04:41:00,2015-05-14 04:41:00,2015-05-24 04:41:00,0,1,5,10
357564060617523,0.0,132,0.0,0.0,0.0,0.0,132.0,1,0.0,132,2015-08-17 12:26:31,2015-08-17 12:26:31,2015-08-22 12:26:31,2015-09-01 12:26:31,0,1,5,10
357564060625146,50.346111111111114,536,0.8461538461538461,28.236686390532547,2.1730418943533696,0.9166666666666666,168.92307692307693,13,177.83065986984244,2,2016-03-05 05:59:10,2016-03-07 08:19:56,2016-03-10 05:59:10,2016-03-20 05:59:10,4,0,5,10
357564060637554,87.29222222222222,572,0.8888888888888888,11.557098765432098,2.6679729248307797,0.9714285714285714,155.94444444444446,36,135.45541057472846,0,2015-05-29 21:35:36,2015-06-02 12:53:08,2015-06-03 21:35:36,2015-06-13 21:35:36,0,1,5,10
357564060640509,94.77416666666667,216,0.3333333333333333,21.222222222222218,0.41794310722100647,0.5,152.33333333333334,3,64.51614784945961,87,2015-05-23 05:12:24,2015-05-27 03:58:51,2015-05-28 05:12:24,2015-06-07 05:12:24,0,1,5,10
357564060668336,0.0,126,0.0,0.0,0.0,0.0,126.0,1,0.0,126,2015-06-04 11:34:00,2015-06-04 11:34:00,2015-06-09 11:34:00,2015-06-19 11:34:00,0,1,5,10
357564060670423,0.024166666666666666,58,0.0,3.888888888888888,0.25179856115107907,1.0,46.333333333333336,3,15.307950004273378,29,2015-05-02 02:24:27,2015-05-02 02:25:54,2015-05-07 02:24:27,2015-05-17 02:24:27,0,1,5,10
357564060678798,0.4338888888888889,442,0.3,32.45,2.7617021276595746,1.0,117.5,10,145.27770342041862,2,2016-01-23 06:28:59,2016-01-23 06:55:01,2016-01-28 06:28:59,2016-02-07 06:28:59,0,1,5,10
357564060679119,0.029166666666666667,341,0.5,56.25,0.4923413566739606,1.0,228.5,2,159.0990257669732,116,2015-10-01 01:31:13,2015-10-01 01:32:58,2015-10-06 01:31:13,2015-10-16 01:31:13,0,1,5,10
357564060680059,0.0,226,0.0,0.0,0.0,0.0,226.0,1,0.0,226,2015-11-22 07:05:17,2015-11-22 07:05:17,2015-11-27 07:05:17,2015-12-07 07:05:17,0,1,5,10
357564060702937,0.041944444444444444,403,0.0,51.666666666666664,0.625,1.0,248.0,3,189.3171941478111,37,2015-11-18 07:59:44,2015-11-18 08:02:15,2015-11-23 07:59:44,2015-12-03 07:59:44,0,1,5,10
357564060716085,0.0,525,0.0,0.0,0.0,0.0,525.0,1,0.0,525,2016-02-07 15:08:28,2016-02-07 15:08:28,2016-02-12 15:08:28,2016-02-22 15:08:28,0,1,5,10
357564060718792,0.018333333333333333,65,0.5,1.5,0.04838709677419355,1.0,62.0,2,4.242640687119285,59,2015-06-01 06:52:50,2015-06-01 06:53:56,2015-06-06 06:52:50,2015-06-16 06:52:50,0,1,5,10
357564060752122,0.015277777777777777,77,0.5,19.25,1.0,1.0,38.5,2,54.44722215136416,0,2016-02-21 02:02:49,2016-02-21 02:03:44,2016-02-26 02:02:49,2016-03-07 02:02:49,0,1,5,10
357564060774696,57.742222222222225,29,0.5,4.0,0.38095238095238093,0.0,21.0,2,11.313708498984761,13,2015-11-16 22:57:16,2015-11-19 08:41:48,2015-11-21 22:57:16,2015-12-01 22:57:16,0,1,5,10
357564060804196,0.0,93,0.0,0.0,0.0,0.0,93.0,1,0.0,93,2016-01-11 14:06:17,2016-01-11 14:06:17,2016-01-16 14:06:17,2016-01-26 14:06:17,0,1,5,10
357564060808825,0.0,283,0.0,0.0,0.0,0.0,283.0,1,0.0,283,2015-06-25 22:37:36,2015-06-25 22:37:36,2015-06-30 22:37:36,2015-07-10 22:37:36,0,1,5,10
357564060824608,0.0,445,0.0,0.0,0.0,0.0,445.0,1,0.0,445,2015-07-30 14:31:59,2015-07-30 14:31:59,2015-08-04 14:31:59,2015-08-14 14:31:59,0,1,5,10
357564060825225,1.7691666666666668,1010,0.0,246.25,0.9516908212560387,1.0,517.5,2,696.5001794687494,25,2016-02-10 05:12:41,2016-02-10 06:58:50,2016-02-15 05:12:41,2016-02-25 05:12:41,0,1,5,10
357564060831777,1.4666666666666666,760,0.75,87.625,0.8559218559218559,1.0,409.5,4,296.00619362889466,36,2016-02-20 13:20:34,2016-02-20 14:48:34,2016-02-25 13:20:34,2016-03-06 13:20:34,0,1,5,10
357564060846791,92.47166666666666,86,0.5333333333333333,4.248888888888889,2.8622754491017965,0.9285714285714286,22.266666666666666,15,23.06037624109703,0,2015-03-21 12:29:33,2015-03-25 08:57:51,2015-03-26 12:29:33,2015-04-05 12:29:33,6,0,5,10
357564060865122,0.01611111111111111,10,0.0,2.0,0.6666666666666666,1.0,6.0,2,5.656854249492381,2,2015-08-04 09:34:56,2015-08-04 09:35:54,2015-08-09 09:34:56,2015-08-19 09:34:56,0,1,5,10
357564060937939,5.904444444444445,429,0.0,34.04081632653061,1.2494382022471908,1.0,190.71428571428572,7,147.7934530414144,12,2015-10-18 07:57:15,2015-10-18 13:51:31,2015-10-23 07:57:15,2015-11-02 07:57:15,0,1,5,10
357564060945080,0.08944444444444444,157,0.5,14.5,0.5858585858585859,1.0,99.0,4,63.744280789207544,23,2016-03-13 10:14:40,2016-03-13 10:20:02,2016-03-18 10:14:40,2016-03-28 10:14:40,0,1,5,10
357564060955675,0.0,1320,0.0,0.0,0.0,0.0,1320.0,1,0.0,1320,2015-07-02 11:27:18,2015-07-02 11:27:18,2015-07-07 11:27:18,2015-07-17 11:27:18,0,1,5,10
357564060957762,0.0,55,0.0,0.0,0.0,0.0,55.0,1,0.0,55,2015-06-10 11:36:45,2015-06-10 11:36:45,2015-06-15 11:36:45,2015-06-25 11:36:45,0,1,5,10
357564060965021,0.0,60,0.0,0.0,0.0,0.0,60.0,1,0.0,60,2015-06-05 09:33:54,2015-06-05 09:33:54,2015-06-10 09:33:54,2015-06-20 09:33:54,0,1,5,10
357564060982984,0.02666666666666667,134,0.6666666666666666,18.444444444444443,0.7033898305084745,1.0,78.66666666666667,3,69.98094978873418,0,2015-10-15 13:45:01,2015-10-15 13:46:37,2015-10-20 13:45:01,2015-10-30 13:45:01,0,1,5,10
357564060993130,47.340555555555554,417,0.2727272727272727,9.55463728191001,3.1004171632896305,1.0,101.6969696969697,33,94.04204008330692,0,2015-08-04 11:55:22,2015-08-06 11:15:48,2015-08-09 11:55:22,2015-08-19 11:55:22,9,0,5,10
357564061020214,0.0,55,0.0,0.0,0.0,0.0,55.0,1,0.0,55,2015-08-18 00:25:50,2015-08-18 00:25:50,2015-08-23 00:25:50,2015-09-02 00:25:50,0,1,5,10
357564061020578,0.12527777777777777,228,0.6666666666666666,15.703703703703702,1.6307692307692305,1.0,86.66666666666667,9,71.97221686178632,0,2016-01-09 12:11:03,2016-01-09 12:18:34,2016-01-14 12:11:03,2016-01-24 12:11:03,7,0,5,10
357564061024794,0.0,351,0.0,0.0,0.0,0.0,351.0,1,0.0,351,2015-12-20 08:33:36,2015-12-20 08:33:36,2015-12-25 08:33:36,2016-01-04 08:33:36,0,1,5,10
357564061024869,0.04416666666666667,533,0.5,133.25,1.0,1.0,266.5,2,376.8879143724298,0,2015-12-20 08:34:17,2015-12-20 08:36:56,2015-12-25 08:34:17,2016-01-04 08:34:17,0,1,5,10
357564061025320,0.028055555555555556,28,0.6666666666666666,3.6666666666666665,0.6470588235294118,1.0,17.0,3,9.643650760992955,10,2015-08-16 01:30:48,2015-08-16 01:32:29,2015-08-21 01:30:48,2015-08-31 01:30:48,0,1,5,10
357564061034801,0.013333333333333334,33,0.5,5.75,0.5348837209302325,1.0,21.5,2,16.263455967290593,10,2015-09-29 07:32:13,2015-09-29 07:33:01,2015-10-04 07:32:13,2015-10-14 07:32:13,0,1,5,10
357564061039875,0.0,62,0.0,0.0,0.0,0.0,62.0,1,0.0,62,2015-09-26 01:51:35,2015-09-26 01:51:35,2015-10-01 01:51:35,2015-10-11 01:51:35,0,1,5,10
357564061070060,0.0,135,0.0,0.0,0.0,0.0,135.0,1,0.0,135,2015-11-18 09:56:36,2015-11-18 09:56:36,2015-11-23 09:56:36,2015-12-03 09:56:36,0,1,5,10
357564061074856,0.09833333333333333,421,0.25,49.1875,0.8773690078037905,1.0,224.25,4,172.25441455397691,1,2016-02-18 13:31:05,2016-02-18 13:36:59,2016-02-23 13:31:05,2016-03-04 13:31:05,0,1,5,10
357564061077594,0.0,38,0.0,0.0,0.0,0.0,38.0,1,0.0,38,2016-02-07 13:45:16,2016-02-07 13:45:16,2016-02-12 13:45:16,2016-02-22 13:45:16,0,1,5,10
357564061093948,0.0,97,0.0,0.0,0.0,0.0,97.0,1,0.0,97,2015-08-29 21:49:20,2015-08-29 21:49:20,2015-09-03 21:49:20,2015-09-13 21:49:20,0,1,5,10
357564061106757,72.01388888888889,147,0.25,22.8125,1.6367713004484306,0.6666666666666666,55.75,4,63.33179822700968,10,2015-06-26 07:37:40,2015-06-29 07:38:30,2015-07-01 07:37:40,2015-07-11 07:37:40,0,1,5,10
357564061123398,0.08972222222222222,467,0.6,63.279999999999994,2.100929614873838,1.0,150.6,5,183.53827938607247,23,2015-06-15 22:46:26,2015-06-15 22:51:49,2015-06-20 22:46:26,2015-06-30 22:46:26,0,1,5,10
357564061126318,0.0,140,0.0,0.0,0.0,0.0,140.0,1,0.0,140,2015-08-09 06:05:41,2015-08-09 06:05:41,2015-08-14 06:05:41,2015-08-24 06:05:41,0,1,5,10
357564061145615,61.16111111111111,477,0.5333333333333333,22.45777777777778,2.4039010466222646,0.9285714285714286,140.13333333333333,15,149.9818401705766,0,2015-08-17 11:32:13,2015-08-20 00:41:53,2015-08-22 11:32:13,2015-09-01 11:32:13,2,0,5,10
357564061161547,0.0,77,0.0,0.0,0.0,0.0,77.0,1,0.0,77,2016-01-14 09:15:37,2016-01-14 09:15:37,2016-01-19 09:15:37,2016-01-29 09:15:37,0,1,5,10
357564061181982,0.028055555555555556,92,0.6666666666666666,13.333333333333334,0.7692307692307693,1.0,52.0,3,37.0,19,2016-02-09 04:04:16,2016-02-09 04:05:57,2016-02-14 04:04:16,2016-02-24 04:04:16,0,1,5,10
357564061186502,0.06416666666666666,651,0.3333333333333333,128.66666666666666,1.4566037735849056,1.0,265.0,3,341.3326822910458,3,2015-11-19 09:36:15,2015-11-19 09:40:06,2015-11-24 09:36:15,2015-12-04 09:36:15,0,1,5,10
357564061187344,0.4488888888888889,1046,0.4,80.39,3.3205287071458076,1.0,242.1,10,317.72190845314884,2,2016-01-17 11:35:21,2016-01-17 12:02:17,2016-01-22 11:35:21,2016-02-01 11:35:21,15,0,5,10
357564061225284,119.94777777777777,11,0.6666666666666666,2.3333333333333335,1.75,0.5,4.0,3,6.082762530298219,0,2015-12-02 00:01:12,2015-12-06 23:58:04,2015-12-07 00:01:12,2015-12-17 00:01:12,0,1,5,10
357564061229765,0.0,61,0.0,0.0,0.0,0.0,61.0,1,0.0,61,2015-08-18 11:23:23,2015-08-18 11:23:23,2015-08-23 11:23:23,2015-09-02 11:23:23,0,1,5,10
357564061230524,82.94388888888889,798,0.0,84.55555555555554,0.46601347213717076,0.5,544.3333333333334,3,237.21368706997774,328,2015-07-13 03:37:39,2015-07-16 14:34:17,2015-07-18 03:37:39,2015-07-28 03:37:39,0,1,5,10
357564061245779,2.1019444444444444,1918,0.0,222.75,0.30254668930390494,1.0,1472.5,2,630.0321420372138,1027,2016-01-16 11:33:09,2016-01-16 13:39:16,2016-01-21 11:33:09,2016-01-31 11:33:09,0,1,5,10
357564061279893,0.0,123,0.0,0.0,0.0,0.0,123.0,1,0.0,123,2016-02-26 10:23:10,2016-02-26 10:23:10,2016-03-02 10:23:10,2016-03-12 10:23:10,0,1,5,10
357564061313239,0.0,213,0.0,0.0,0.0,0.0,213.0,1,0.0,213,2016-01-30 13:51:21,2016-01-30 13:51:21,2016-02-04 13:51:21,2016-02-14 13:51:21,0,1,5,10
357564061330407,0.0,123,0.0,0.0,0.0,0.0,123.0,1,0.0,123,2015-08-05 11:15:56,2015-08-05 11:15:56,2015-08-10 11:15:56,2015-08-20 11:15:56,0,1,5,10
357564061395368,0.008333333333333333,63,0.0,9.25,0.4157303370786517,1.0,44.5,2,26.16295090390226,26,2016-01-11 13:32:24,2016-01-11 13:32:54,2016-01-16 13:32:24,2016-01-26 13:32:24,0,1,5,10
357564061396630,0.8938888888888888,308,0.6666666666666666,42.111111111111114,0.6954128440366973,1.0,181.66666666666666,3,125.50829985834933,57,2015-12-16 10:47:36,2015-12-16 11:41:14,2015-12-21 10:47:36,2015-12-31 10:47:36,0,1,5,10
357564061409037,0.0,62,0.0,0.0,0.0,0.0,62.0,1,0.0,62,2015-06-28 11:21:41,2015-06-28 11:21:41,2015-07-03 11:21:41,2015-07-13 11:21:41,0,1,5,10
357564061410712,0.008333333333333333,99,0.0,17.25,0.5348837209302325,1.0,64.5,2,48.79036790187178,30,2015-06-28 14:00:14,2015-06-28 14:00:44,2015-07-03 14:00:14,2015-07-13 14:00:14,0,1,5,10
357564061418632,108.16805555555555,425,0.5,88.5,0.7137096774193549,0.0,248.0,2,250.31580054003783,71,2016-04-25 15:04:04,2016-04-30 03:14:09,2016-04-30 15:04:04,2016-05-10 15:04:04,0,1,5,10
357564061462101,0.0,289,0.0,0.0,0.0,0.0,289.0,1,0.0,289,2015-07-19 04:41:07,2015-07-19 04:41:07,2015-07-24 04:41:07,2015-08-03 04:41:07,0,1,5,10
357564061463695,0.11805555555555555,851,0.0,62.11111111111112,0.2803410230692077,1.0,664.6666666666666,3,217.27939003350807,426,2015-10-10 08:13:16,2015-10-10 08:20:21,2015-10-15 08:13:16,2015-10-25 08:13:16,0,1,5,10
357564061494211,0.0,16,0.0,0.0,0.0,0.0,16.0,1,0.0,16,2016-01-30 00:47:55,2016-01-30 00:47:55,2016-02-04 00:47:55,2016-02-14 00:47:55,0,1,5,10
357564061527929,0.013055555555555556,85,0.0,13.75,0.4782608695652174,1.0,57.5,2,38.890872965260115,30,2015-11-01 11:46:54,2015-11-01 11:47:41,2015-11-06 11:46:54,2015-11-16 11:46:54,0,1,5,10
357564061540393,0.0,66,0.0,0.0,0.0,0.0,66.0,1,0.0,66,2016-01-31 13:22:08,2016-01-31 13:22:08,2016-02-05 13:22:08,2016-02-15 13:22:08,0,1,5,10
357564061547232,0.0,264,0.0,0.0,0.0,0.0,264.0,1,0.0,264,2015-09-12 14:16:18,2015-09-12 14:16:18,2015-09-17 14:16:18,2015-09-27 14:16:18,0,1,5,10
357564061551838,0.020555555555555556,98,0.5,16.75,0.5193798449612403,1.0,64.5,2,47.37615433949868,31,2016-01-19 10:13:10,2016-01-19 10:14:24,2016-01-24 10:13:10,2016-02-03 10:13:10,0,1,5,10
357564061552810,0.010555555555555556,47,0.5,10.5,0.8076923076923077,1.0,26.0,2,29.698484809834994,5,2015-09-07 05:07:40,2015-09-07 05:08:18,2015-09-12 05:07:40,2015-09-22 05:07:40,0,1,5,10
357564061554337,0.0,129,0.0,0.0,0.0,0.0,129.0,1,0.0,129,2016-02-24 13:30:27,2016-02-24 13:30:27,2016-02-29 13:30:27,2016-03-10 13:30:27,0,1,5,10
357564061561589,0.0,1269,0.0,0.0,0.0,0.0,1269.0,1,0.0,1269,2015-08-29 05:18:06,2015-08-29 05:18:06,2015-09-03 05:18:06,2015-09-13 05:18:06,0,1,5,10
357564061566190,0.01138888888888889,39,0.0,7.75,0.6595744680851063,1.0,23.5,2,21.920310216782973,8,2016-01-28 04:49:34,2016-01-28 04:50:15,2016-02-02 04:49:34,2016-02-12 04:49:34,0,1,5,10
357564061575225,11.782777777777778,79,0.5,7.25,0.2248062015503876,1.0,64.5,2,20.506096654409877,50,2016-02-20 23:34:19,2016-02-21 11:21:17,2016-02-25 23:34:19,2016-03-06 23:34:19,0,1,5,10
357564061578690,0.0,7,0.0,0.0,0.0,0.0,7.0,1,0.0,7,2015-08-10 14:38:05,2015-08-10 14:38:05,2015-08-15 14:38:05,2015-08-25 14:38:05,0,1,5,10
357564061620229,90.58805555555556,63,0.16666666666666666,7.8055555555555545,2.896907216494845,0.8,16.166666666666668,6,23.94507604219846,0,2015-07-26 03:49:23,2015-07-29 22:24:40,2015-07-31 03:49:23,2015-08-10 03:49:23,0,1,5,10
357564061633933,0.041944444444444444,127,0.14285714285714285,15.16326530612245,5.08904109589041,1.0,20.857142857142858,7,46.90923353110974,1,2016-05-06 06:03:20,2016-05-06 06:05:51,2016-05-11 06:03:20,2016-05-21 06:03:20,0,1,5,10
357564061670810,62.3975,364,0.6,18.759999999999998,1.0634920634920635,0.8888888888888888,176.4,10,108.90689193577747,7,2015-09-26 22:56:08,2015-09-29 13:19:59,2015-10-01 22:56:08,2015-10-11 22:56:08,0,1,5,10
357564061675686,18.725277777777777,3345,0.5263157894736842,73.92659279778394,5.2431237721021615,1.0,535.7894736842105,38,751.404888081085,0,2015-07-30 08:50:37,2015-07-31 03:34:08,2015-08-04 08:50:37,2015-08-14 08:50:37,0,1,5,10
357564061683375,0.0,73,0.0,0.0,0.0,0.0,73.0,1,0.0,73,2015-07-26 04:32:19,2015-07-26 04:32:19,2015-07-31 04:32:19,2015-08-10 04:32:19,0,1,5,10
357564061715730,0.018055555555555554,77,0.0,7.5,0.24193548387096775,1.0,62.0,2,21.213203435596427,47,2016-04-02 05:55:47,2016-04-02 05:56:52,2016-04-07 05:55:47,2016-04-17 05:55:47,0,1,5,10
357564061726034,0.0,67,0.0,0.0,0.0,0.0,67.0,1,0.0,67,2015-07-26 15:02:36,2015-07-26 15:02:36,2015-07-31 15:02:36,2015-08-10 15:02:36,0,1,5,10
357564061761684,0.028333333333333332,312,0.5,57.75,0.5877862595419847,1.0,196.5,2,163.3416664540925,81,2015-10-02 11:22:23,2015-10-02 11:24:05,2015-10-07 11:22:23,2015-10-17 11:22:23,0,1,5,10
357564061833590,0.0,9,0.0,0.0,0.0,0.0,9.0,1,0.0,9,2016-03-06 11:25:38,2016-03-06 11:25:38,2016-03-11 11:25:38,2016-03-21 11:25:38,0,1,5,10
357564061834051,13.831666666666667,186,0.5,25.0,0.36764705882352944,1.0,136.0,2,70.71067811865476,86,2015-08-07 13:03:50,2015-08-08 02:53:44,2015-08-12 13:03:50,2015-08-22 13:03:50,0,1,5,10
357564061847558,0.0,2,0.0,0.0,0.0,0.0,2.0,1,0.0,2,2015-09-05 02:32:34,2015-09-05 02:32:34,2015-09-10 02:32:34,2015-09-20 02:32:34,0,1,5,10
357564061849349,0.02388888888888889,633,0.0,126.75,0.6679841897233202,1.0,379.5,2,358.5031380615796,126,2016-04-18 09:46:22,2016-04-18 09:47:48,2016-04-23 09:46:22,2016-05-03 09:46:22,0,1,5,10
357564061942508,0.0,96,0.0,0.0,0.0,0.0,96.0,1,0.0,96,2016-01-20 10:14:10,2016-01-20 10:14:10,2016-01-25 10:14:10,2016-02-04 10:14:10,0,1,5,10
357564061950667,52.61888888888889,1216,0.8888888888888888,58.3179012345679,6.313063815569662,1.0,166.27777777777777,18,296.5886050636382,0,2015-08-06 01:07:43,2015-08-08 05:44:51,2015-08-11 01:07:43,2015-08-21 01:07:43,0,1,5,10
357564061964197,0.055,184,0.3333333333333333,32.333333333333336,1.1149425287356323,1.0,87.0,3,92.40670971309389,0,2015-10-23 06:48:15,2015-10-23 06:51:33,2015-10-28 06:48:15,2015-11-07 06:48:15,0,1,5,10
357564061978403,0.050833333333333335,199,0.0,20.666666666666668,0.45255474452554745,1.0,137.0,3,85.08231308562314,40,2015-12-10 08:53:48,2015-12-10 08:56:51,2015-12-15 08:53:48,2015-12-25 08:53:48,0,1,5,10
357564061980169,0.0,13,0.0,0.0,0.0,0.0,13.0,1,0.0,13,2015-12-30 08:50:43,2015-12-30 08:50:43,2016-01-04 08:50:43,2016-01-14 08:50:43,0,1,5,10
357564062036789,0.0,80,0.0,0.0,0.0,0.0,80.0,1,0.0,80,2016-02-09 23:58:48,2016-02-09 23:58:48,2016-02-14 23:58:48,2016-02-24 23:58:48,0,1,5,10
357564062044874,0.0,9,0.0,0.0,0.0,0.0,9.0,1,0.0,9,2015-11-03 09:19:24,2015-11-03 09:19:24,2015-11-08 09:19:24,2015-11-18 09:19:24,0,1,5,10
357564062052638,69.1225,809,0.25,45.25,0.28821656050955413,0.3333333333333333,628.0,4,176.0492355374863,387,2015-12-16 06:38:47,2015-12-19 03:46:08,2015-12-21 06:38:47,2015-12-31 06:38:47,2,0,5,10
